fecha,allsky_sfc_sw_dwn,clrsky_sfc_sw_dwn,t2m
2020-03-24,4.8017,5.9352,27.71
2020-03-25,5.081,6.577,27.38
2020-03-26,4.2218,6.6458,26.95
2020-03-27,5.6549,7.0841,26.83
2020-03-28,5.7499,7.1486,27.27
2020-03-29,3.5904,6.5806,27.29
2020-03-30,4.3058,6.6835,27.27
2020-03-31,3.1711,6.8196,27.16
2020-04-01,2.5188,6.1769,26.92
2020-04-02,3.8693,6.8321,27.18
2020-04-03,3.2638,6.8018,26.69
2020-04-04,3.7464,6.9739,26.79
2020-04-05,3.7462,6.8038,27.34
2020-04-06,2.2147,7.0296,27.24
2020-04-07,4.4021,7.1376,27.56
2020-04-08,4.122,6.9718,27.46
2020-04-09,2.7331,7.0709,27.83
2020-04-10,3.2976,6.995,27.75
2020-04-11,3.1699,6.8657,27.36
2020-04-12,3.5491,6.9216,29.09
2020-04-13,4.3958,7.0999,28.2
2020-04-14,4.2463,7.032,27.68
2020-04-15,6.2738,7.1794,27.7
2020-04-16,5.0978,6.937,27.91
2020-04-17,5.1566,6.7205,27.85
2020-04-18,3.7747,6.3794,26.83
2020-04-19,5.377,6.893,25.76
2020-04-20,4.8756,6.9972,27.15
2020-04-21,3.5374,6.9982,26.22
2020-04-22,4.2259,7.0176,25.42
2020-04-23,3.8599,6.6977,25.66
2020-04-24,4.3138,7.0903,26.29
2020-04-25,5.2457,7.1443,26.82
2020-04-26,4.02,7.1755,25.77
2020-04-27,3.8609,6.9744,27.06
2020-04-28,3.5009,7.2101,26.65
2020-04-29,3.7838,6.9547,27.03
2020-04-30,3.1238,6.8928,25.7
2020-05-01,3.409,6.8314,27.07
2020-05-02,4.009,6.8914,28.01
2020-05-03,3.5414,7.0298,27.6
2020-05-04,3.3367,7.1141,26.79
2020-05-05,4.2377,7.2324,26.24
2020-05-06,4.3344,7.1208,26.11
2020-05-07,4.4335,7.152,26.29
2020-05-08,4.0553,7.0262,26.58
2020-05-09,4.1561,7.1225,27.18
2020-05-10,4.7338,7.0279,28.0
2020-05-11,3.8417,7.051,27.07
2020-05-12,3.2117,6.9686,26.16
2020-05-13,4.4395,6.799,25.78
2020-05-14,4.4808,6.9058,26.85
2020-05-15,4.782,7.0505,25.67
2020-05-16,3.535,7.0253,27.09
2020-05-17,2.8442,7.0082,26.26
2020-05-18,4.1729,7.105,26.4
2020-05-19,3.5897,6.9732,25.3
2020-05-20,5.3374,7.0925,26.4
2020-05-21,3.4742,7.2228,26.2
2020-05-22,4.3034,7.0382,26.21
2020-05-23,4.866,7.1494,27.05
2020-05-24,4.2103,7.0872,26.05
2020-05-25,3.5393,6.9907,26.07
2020-05-26,4.5036,6.9811,26.27
2020-05-27,3.0017,6.9302,25.86
2020-05-28,3.6437,6.8923,25.06
2020-05-29,5.0556,6.9919,25.69
2020-05-30,3.1171,7.1117,24.66
2020-05-31,4.9582,6.937,24.14
2020-06-01,3.901,6.9041,25.82
2020-06-02,2.1727,6.8815,25.25
2020-06-03,4.2142,6.9862,25.54
2020-06-04,4.5122,7.0764,25.72
2020-06-05,3.6874,6.9391,25.55
2020-06-06,2.9208,7.0169,25.36
2020-06-07,5.4067,6.9941,25.73
2020-06-08,4.7383,7.0848,26.53
2020-06-09,3.8986,6.984,26.01
2020-06-10,3.4666,7.0061,24.21
2020-06-11,5.0585,6.9504,25.15
2020-06-12,5.1569,6.9398,25.96
2020-06-13,4.8502,6.9835,25.49
2020-06-14,4.116,6.8854,24.85
2020-06-15,3.8374,7.0531,24.97
2020-06-16,3.6144,6.8851,26.03
2020-06-17,3.6324,6.8654,26.4
2020-06-18,4.721,6.9629,25.71
2020-06-19,4.4294,6.9938,25.84
2020-06-20,4.7266,6.9581,26.09
2020-06-21,4.5132,6.9626,25.84
2020-06-22,4.4131,6.8352,26.81
2020-06-23,3.7918,6.8455,26.67
2020-06-24,4.5274,6.7538,26.43
2020-06-25,3.8359,6.8712,26.64
2020-06-26,4.2382,7.032,26.04
2020-06-27,4.8245,6.8246,26.39
2020-06-28,4.6097,6.9269,24.9
2020-06-29,4.211,6.9338,25.86
2020-06-30,4.3596,6.9396,25.57
2020-07-01,4.6462,6.9396,25.58
2020-07-02,4.4371,6.9106,25.39
2020-07-03,4.7801,6.8602,25.92
2020-07-04,3.9276,6.762,25.25
2020-07-05,3.569,6.8784,25.37
2020-07-06,5.0573,6.9262,26.11
2020-07-07,4.099,6.979,26.7
2020-07-08,5.544,7.1323,25.41
2020-07-09,4.608,7.1482,26.16
2020-07-10,3.3542,7.2046,25.39
2020-07-11,4.6438,6.943,24.51
2020-07-12,4.8389,6.8909,24.62
2020-07-13,5.0359,7.1206,26.19
2020-07-14,4.889,7.1364,25.3
2020-07-15,5.1343,7.0646,26.14
2020-07-16,3.5981,7.1124,25.46
2020-07-17,5.0458,7.1093,26.65
2020-07-18,4.5463,7.0826,26.09
2020-07-19,4.9068,6.9518,25.43
2020-07-20,3.0727,6.9876,25.33
2020-07-21,4.8293,6.9931,24.83
2020-07-22,4.122,6.9041,24.48
2020-07-23,4.3162,6.9276,25.61
2020-07-24,4.7738,7.0562,24.72
2020-07-25,4.5862,6.8527,24.24
2020-07-26,4.6061,7.1993,25.56
2020-07-27,4.8689,7.0586,25.12
2020-07-28,5.165,7.045,26.02
2020-07-29,4.6495,7.1213,26.8
2020-07-30,4.4539,7.1525,26.68
2020-07-31,4.8038,7.1184,26.12
2020-08-01,5.508,7.1441,26.29
2020-08-02,5.0904,7.0942,27.03
2020-08-03,3.8242,7.2262,26.09
2020-08-04,4.6776,6.875,25.41
2020-08-05,3.8671,6.9499,25.34
2020-08-06,3.5453,6.967,24.71
2020-08-07,4.265,7.0783,25.83
2020-08-08,5.1931,7.0522,27.03
2020-08-09,5.1156,7.1208,25.9
2020-08-10,4.3978,6.816,25.95
2020-08-11,2.7766,6.9346,26.13
2020-08-12,4.5979,7.0032,26.41
2020-08-13,3.8042,7.2384,26.58
2020-08-14,5.0597,7.0392,25.73
2020-08-15,4.4299,6.9778,24.89
2020-08-16,3.5683,7.254,25.47
2020-08-17,3.9384,7.1587,26.05
2020-08-18,4.7594,7.0519,25.13
2020-08-19,4.9685,7.0658,25.1
2020-08-20,4.5082,7.1962,24.72
2020-08-21,4.584,7.0738,25.01
2020-08-22,5.3402,7.248,25.09
2020-08-23,5.1605,7.1414,25.25
2020-08-24,5.4653,7.2684,25.58
2020-08-25,3.6732,7.3493,25.0
2020-08-26,4.2888,7.0526,24.72
2020-08-27,3.0305,7.2504,25.21
2020-08-28,4.0951,7.2744,26.08
2020-08-29,4.2389,7.2031,24.54
2020-08-30,5.8212,7.2029,25.35
2020-08-31,4.5962,7.2962,25.9
2020-09-01,5.1694,7.2108,25.44
2020-09-02,4.0097,7.0349,24.95
2020-09-03,4.7659,7.1177,24.94
2020-09-04,4.2089,7.2794,25.21
2020-09-05,5.1041,7.1671,26.2
2020-09-06,4.0416,7.3399,25.52
2020-09-07,4.8307,7.3171,24.39
2020-09-08,3.3838,7.3615,24.03
2020-09-09,5.1583,7.1938,25.11
2020-09-10,5.0143,7.3932,25.07
2020-09-11,4.5785,7.23,25.54
2020-09-12,5.5476,7.3469,25.24
2020-09-13,4.6282,7.1554,25.14
2020-09-14,5.0338,7.2818,26.0
2020-09-15,3.5066,7.2569,25.58
2020-09-16,4.8703,7.3663,25.74
2020-09-17,5.4948,7.3188,25.26
2020-09-18,4.842,7.3337,24.12
2020-09-19,5.6275,7.2912,25.68
2020-09-20,4.9301,7.2247,25.31
2020-09-21,4.2881,7.2026,25.02
2020-09-22,5.0407,7.315,25.28
2020-09-23,4.3745,7.3044,25.5
2020-09-24,4.458,7.2665,25.33
2020-09-25,3.473,7.3584,24.95
2020-09-26,4.9716,7.2065,25.38
2020-09-27,4.991,7.2533,24.95
2020-09-28,4.6061,7.3548,25.18
2020-09-29,4.4671,7.272,25.47
2020-09-30,4.854,7.091,23.74
2020-10-01,5.0724,7.2302,25.39
2020-10-02,4.6529,7.2794,25.38
2020-10-03,4.339,7.2161,24.54
2020-10-04,5.4214,7.2125,24.59
2020-10-05,5.9218,7.2379,25.37
2020-10-06,2.9338,7.1117,25.61
2020-10-07,3.4128,7.039,25.02
2020-10-08,5.3482,7.0382,24.47
2020-10-09,4.4986,7.1302,25.3
2020-10-10,4.9872,7.241,26.17
2020-10-11,5.3868,7.2802,25.86
2020-10-12,5.5558,7.1587,25.32
2020-10-13,4.5895,7.1858,24.66
2020-10-14,5.4593,7.1302,25.04
2020-10-15,4.2314,7.1323,25.29
2020-10-16,4.4434,7.1933,26.56
2020-10-17,2.8322,7.0877,25.82
2020-10-18,4.999,7.0507,26.0
2020-10-19,4.4657,6.925,25.27
2020-10-20,5.045,6.955,25.25
2020-10-21,5.275,6.9098,26.28
2020-10-22,5.1569,6.774,25.15
2020-10-23,4.697,6.7464,25.67
2020-10-24,3.7409,6.6943,24.35
2020-10-25,5.4778,6.7668,24.31
2020-10-26,5.3242,6.8606,25.52
2020-10-27,5.0345,6.8321,25.9
2020-10-28,4.4417,6.9377,25.61
2020-10-29,6.108,6.8736,25.53
2020-10-30,5.7346,6.9929,25.51
2020-10-31,5.184,6.7649,24.56
2020-11-01,4.6315,6.6833,24.94
2020-11-02,5.5258,6.8098,24.84
2020-11-03,5.6762,6.8693,25.37
2020-11-04,4.6008,6.8662,25.68
2020-11-05,4.2715,6.7114,25.21
2020-11-06,4.0966,6.5057,24.74
2020-11-07,4.8146,6.6338,24.56
2020-11-08,4.2487,6.5585,25.01
2020-11-09,3.685,6.5873,25.07
2020-11-10,4.0687,6.3252,23.92
2020-11-11,3.4565,6.3406,24.04
2020-11-12,5.053,6.5042,24.97
2020-11-13,5.0263,6.6134,24.5
2020-11-14,3.9137,6.5866,24.17
2020-11-15,4.5214,6.3823,23.85
2020-11-16,4.5067,6.2645,25.19
2020-11-17,4.4234,6.1409,25.34
2020-11-18,4.2523,6.3113,25.4
2020-11-19,4.6174,6.4181,25.45
2020-11-20,4.1165,6.4116,24.66
2020-11-21,4.7244,6.444,24.17
2020-11-22,4.7873,6.3334,25.16
2020-11-23,4.1616,6.33,25.87
2020-11-24,3.5842,6.3086,25.55
2020-11-25,4.1772,6.2822,25.36
2020-11-26,4.1921,6.2638,25.57
2020-11-27,4.0951,6.1913,25.19
2020-11-28,4.6711,6.2527,24.85
2020-11-29,4.4047,6.3684,25.65
2020-11-30,3.8866,6.2491,24.73
2020-12-01,4.3639,6.5062,24.59
2020-12-02,4.2612,6.2676,24.65
2020-12-03,4.3018,6.3086,24.35
2020-12-04,4.4033,6.3132,25.83
2020-12-05,3.7567,6.3077,25.66
2020-12-06,3.5381,6.3377,25.39
2020-12-07,3.6074,6.1426,25.22
2020-12-08,3.5095,5.9854,25.82
2020-12-09,3.2621,6.1476,25.05
2020-12-10,4.4234,6.0742,26.1
2020-12-11,3.9766,6.2964,25.24
2020-12-12,4.0615,6.1646,25.68
2020-12-13,4.5137,6.299,26.06
2020-12-14,3.9862,6.2294,25.8
2020-12-15,4.2914,6.1615,25.85
2020-12-16,4.2103,6.1075,25.62
2020-12-17,3.9074,6.1958,25.78
2020-12-18,3.8398,6.0864,26.25
2020-12-19,3.6538,6.1373,26.49
2020-12-20,3.619,6.1558,26.27
2020-12-21,3.8662,6.1001,25.7
2020-12-22,4.3464,6.0804,25.95
2020-12-23,3.931,6.097,26.51
2020-12-24,3.889,6.2489,26.27
2020-12-25,4.3274,6.1697,25.49
2020-12-26,3.7934,6.2131,24.94
2020-12-27,3.365,6.3502,24.73
2020-12-28,4.7926,6.3029,24.89
2020-12-29,4.5487,6.2722,25.17
2020-12-30,4.3723,6.1673,25.21
2020-12-31,4.181,6.1471,25.47
2021-01-01,5.0722,6.3418,25.55
2021-01-02,4.1117,6.4699,25.91
2021-01-03,4.5137,6.3442,26.31
2021-01-04,4.9685,6.3206,25.3
2021-01-05,4.8451,6.3406,25.19
2021-01-06,3.7356,6.3775,25.11
2021-01-07,4.0394,6.3574,24.97
2021-01-08,3.5525,6.2009,25.17
2021-01-09,3.0545,6.0655,24.78
2021-01-10,4.2734,6.3451,24.9
2021-01-11,3.7694,6.1202,25.19
2021-01-12,3.8911,6.456,26.23
2021-01-13,3.7622,6.481,26.1
2021-01-14,4.0529,6.373,25.52
2021-01-15,3.4646,6.4181,25.03
2021-01-16,3.943,6.4625,25.49
2021-01-17,4.9687,6.5038,25.79
2021-01-18,5.2205,6.5662,25.43
2021-01-19,5.7854,6.5597,26.04
2021-01-20,4.9994,6.5928,25.9
2021-01-21,4.5336,6.271,26.21
2021-01-22,4.1434,6.3763,26.12
2021-01-23,3.9638,6.3653,26.15
2021-01-24,4.2036,6.4082,25.71
2021-01-25,4.7285,6.479,26.2
2021-01-26,3.7766,6.3166,26.02
2021-01-27,4.357,6.4118,25.88
2021-01-28,4.1585,6.3876,26.25
2021-01-29,4.823,6.6101,25.54
2021-01-30,5.8531,6.7368,25.59
2021-01-31,5.2771,6.7639,26.38
2021-02-01,4.1479,6.5981,25.97
2021-02-02,3.6586,6.6722,26.01
2021-02-03,3.6912,6.5237,25.47
2021-02-04,3.5328,6.5782,26.5
2021-02-05,3.5885,6.6811,27.0
2021-02-06,4.7897,6.6506,27.36
2021-02-07,3.3151,6.5791,27.02
2021-02-08,4.5319,6.5066,26.66
2021-02-09,4.0994,6.535,26.64
2021-02-10,5.1019,6.5758,26.6
2021-02-11,5.2368,6.713,27.0
2021-02-12,4.6046,6.8035,26.95
2021-02-13,4.518,6.6199,25.6
2021-02-14,3.5952,6.5791,26.05
2021-02-15,4.5982,6.7663,27.1
2021-02-16,5.1019,6.8376,26.51
2021-02-17,4.7352,6.7582,26.19
2021-02-18,4.5067,6.749,25.76
2021-02-19,5.0011,7.0008,26.01
2021-02-20,4.7935,6.8239,26.13
2021-02-21,5.4569,6.8374,26.16
2021-02-22,5.2361,6.8592,26.25
2021-02-23,3.4164,6.8172,26.44
2021-02-24,4.8521,6.881,27.73
2021-02-25,4.0603,6.8467,28.18
2021-02-26,4.4887,6.9919,27.89
2021-02-27,4.505,7.0078,28.03
2021-02-28,4.998,6.7118,28.0
2021-03-01,5.6659,7.0051,27.76
2021-03-02,5.8049,6.9893,26.78
2021-03-03,5.1247,6.9079,25.34
2021-03-04,5.0258,6.9799,25.92
2021-03-05,4.8089,7.0426,25.94
2021-03-06,4.1174,6.786,26.22
2021-03-07,4.2209,6.9115,27.1
2021-03-08,2.8546,6.9065,26.12
2021-03-09,3.3571,7.1266,25.11
2021-03-10,2.6258,7.0236,26.31
2021-03-11,3.8064,7.1417,25.7
2021-03-12,5.4199,7.1911,26.41
2021-03-13,6.2074,7.2336,25.91
2021-03-14,5.0628,7.0152,26.0
2021-03-15,4.6658,7.0366,25.85
2021-03-16,4.5895,6.9139,26.32
2021-03-17,5.3285,7.1179,25.28
2021-03-18,3.5712,7.0598,25.67
2021-03-19,4.9327,7.2674,24.92
2021-03-20,4.4042,7.1796,26.04
2021-03-21,5.8438,7.2331,26.77
2021-03-22,4.8173,7.0469,26.03
2021-03-23,5.1341,7.355,27.18
2021-03-24,5.9645,7.2566,27.81
2021-03-25,5.0393,7.0608,26.99
2021-03-26,5.125,7.0783,28.38
2021-03-27,5.483,7.187,27.81
2021-03-28,5.219,7.242,27.73
2021-03-29,3.9737,7.2696,27.37
2021-03-30,4.7803,7.393,27.85
2021-03-31,4.8372,7.3116,28.73
2021-04-01,3.48,7.2499,27.81
2021-04-02,2.759,7.4556,26.67
2021-04-03,3.4582,7.3104,26.79
2021-04-04,4.1822,7.2175,27.38
2021-04-05,3.4632,7.273,25.79
2021-04-06,3.294,7.1784,27.14
2021-04-07,4.614,7.1542,25.9
2021-04-08,4.5862,7.4563,25.35
2021-04-09,2.5152,7.327,25.19
2021-04-10,4.4112,7.0536,27.2
2021-04-11,4.067,7.3243,26.42
2021-04-12,3.6612,7.224,27.72
2021-04-13,4.836,7.3586,26.63
2021-04-14,3.2832,7.2581,26.31
2021-04-15,2.4055,7.1218,26.06
2021-04-16,4.2065,7.1542,26.31
2021-04-17,4.5103,7.1722,24.91
2021-04-18,4.2912,7.1825,25.18
2021-04-19,4.793,7.1894,26.9
2021-04-20,4.7078,7.2391,26.4
2021-04-21,5.0678,7.2346,27.54
2021-04-22,4.5218,7.1045,27.75
2021-04-23,3.995,7.0778,27.91
2021-04-24,4.8242,7.1381,27.29
2021-04-25,4.8583,6.8971,27.2
2021-04-26,3.8606,7.0858,26.46
2021-04-27,2.2884,7.1107,26.01
2021-04-28,4.5478,7.0872,25.73
2021-04-29,5.7358,7.2475,25.94
2021-04-30,5.2351,7.187,26.66
2021-05-01,2.7348,7.2732,26.89
2021-05-02,5.2848,7.2288,25.55
2021-05-03,4.9056,7.29,24.97
2021-05-04,5.2085,7.2931,26.57
2021-05-05,4.8391,7.1726,26.36
2021-05-06,4.553,7.1225,25.97
2021-05-07,5.8229,7.1962,25.7
2021-05-08,5.1866,7.158,26.86
2021-05-09,4.5571,7.1554,26.72
2021-05-10,4.23,7.3054,26.7
2021-05-11,5.0458,7.1762,27.81
2021-05-12,4.7069,7.0438,27.18
2021-05-13,4.3166,7.1609,28.58
2021-05-14,2.9729,7.2722,28.76
2021-05-15,3.6605,7.2314,28.34
2021-05-16,3.3914,7.2612,27.69
2021-05-17,4.357,7.2689,26.54
2021-05-18,4.3898,7.1717,26.38
2021-05-19,4.8154,7.1059,27.0
2021-05-20,4.6615,7.1412,27.11
2021-05-21,1.2247,7.1405,26.89
2021-05-22,3.7817,7.1503,27.91
2021-05-23,3.1687,7.0025,27.26
2021-05-24,3.9014,7.043,27.15
2021-05-25,4.824,7.0608,26.41
2021-05-26,4.6704,7.1633,27.4
2021-05-27,4.3572,7.0658,26.25
2021-05-28,4.6068,6.9192,25.5
2021-05-29,3.7963,7.0118,25.31
2021-05-30,5.0998,6.9751,25.55
2021-05-31,2.5502,7.0466,26.29
2021-06-01,4.4052,6.8882,25.39
2021-06-02,4.5706,7.1268,25.84
2021-06-03,4.0766,6.8683,26.75
2021-06-04,3.54,6.8964,26.09
2021-06-05,2.2716,6.8976,26.18
2021-06-06,4.0049,7.032,25.78
2021-06-07,3.0245,6.9811,25.46
2021-06-08,3.9878,6.9125,24.65
2021-06-09,2.9688,6.9826,24.38
2021-06-10,5.1247,6.8774,26.2
2021-06-11,4.3601,7.1026,26.17
2021-06-12,3.8894,7.0375,25.18
2021-06-13,3.3502,6.9638,25.0
2021-06-14,4.1201,6.7582,25.05
2021-06-15,5.262,6.8851,24.98
2021-06-16,5.227,7.0212,26.67
2021-06-17,4.0178,6.8251,25.95
2021-06-18,5.0117,6.8201,25.47
2021-06-19,4.1681,6.9422,26.35
2021-06-20,4.2756,6.9086,26.37
2021-06-21,4.8166,7.1126,26.51
2021-06-22,4.4196,7.1201,25.15
2021-06-23,5.0938,6.81,23.89
2021-06-24,4.5905,6.9362,24.85
2021-06-25,4.7369,6.9677,24.9
2021-06-26,4.7753,6.9598,24.57
2021-06-27,4.3111,6.9862,24.01
2021-06-28,4.8106,6.9833,24.79
2021-06-29,4.6829,7.0178,25.64
2021-06-30,3.9646,6.9643,25.41
2021-07-01,4.1222,7.0138,26.54
2021-07-02,5.5906,7.0334,25.67
2021-07-03,4.4549,7.0594,25.09
2021-07-04,4.727,6.9358,25.44
2021-07-05,5.4718,7.003,25.18
2021-07-06,4.9303,6.9859,26.13
2021-07-07,4.3589,7.0702,27.11
2021-07-08,4.8734,7.0303,26.58
2021-07-09,3.5371,6.8503,26.27
2021-07-10,3.5146,7.0046,25.25
2021-07-11,4.7897,6.9235,26.15
2021-07-12,4.7827,6.9502,26.1
2021-07-13,5.0378,7.1698,25.7
2021-07-14,4.4064,7.0193,25.85
2021-07-15,3.5714,6.9991,26.7
2021-07-16,3.6982,7.0128,25.55
2021-07-17,4.6663,7.1177,26.8
2021-07-18,4.643,7.0159,26.83
2021-07-19,5.015,7.0514,26.55
2021-07-20,5.4187,7.1714,27.18
2021-07-21,4.8895,6.744,27.11
2021-07-22,4.4069,6.8028,26.25
2021-07-23,4.6279,7.0118,26.16
2021-07-24,2.6273,6.833,24.56
2021-07-25,2.6203,6.834,24.12
2021-07-26,4.8778,6.7351,25.5
2021-07-27,2.9638,7.0313,24.71
2021-07-28,4.825,7.0495,26.12
2021-07-29,4.2761,7.1561,26.34
2021-07-30,5.3477,6.948,25.47
2021-07-31,5.377,6.9451,27.9
2021-08-01,4.1623,7.115,26.36
2021-08-02,5.3225,7.0236,25.49
2021-08-03,4.7042,7.0774,24.94
2021-08-04,5.1353,7.0373,25.82
2021-08-05,4.5242,7.1381,26.47
2021-08-06,4.8403,7.1285,24.81
2021-08-07,4.1062,6.985,25.28
2021-08-08,5.1425,7.1662,25.44
2021-08-09,5.7569,7.2545,26.51
2021-08-10,4.4431,7.283,26.16
2021-08-11,4.117,7.1366,25.66
2021-08-12,4.5343,7.3111,26.44
2021-08-13,4.3056,7.1659,25.37
2021-08-14,4.3999,7.2403,25.06
2021-08-15,4.8595,7.2394,24.56
2021-08-16,4.6267,7.3118,25.22
2021-08-17,5.6494,7.3354,24.97
2021-08-18,3.9614,7.3392,24.46
2021-08-19,4.277,7.3822,24.84
2021-08-20,5.1898,7.2286,24.45
2021-08-21,5.5476,7.3373,25.35
2021-08-22,5.6174,7.283,24.88
2021-08-23,5.22,7.1712,24.37
2021-08-24,5.2104,7.2866,25.37
2021-08-25,3.5803,7.3877,24.79
2021-08-26,4.4254,7.0296,24.14
2021-08-27,4.1914,7.0169,24.21
2021-08-28,4.3805,7.0903,24.88
2021-08-29,3.061,7.0932,25.91
2021-08-30,4.3039,7.0512,25.02
2021-08-31,4.4681,6.925,23.46
2021-09-01,5.334,7.1945,25.5
2021-09-02,5.3878,7.369,26.15
2021-09-03,5.298,7.2984,25.89
2021-09-04,4.531,7.3711,25.83
2021-09-05,4.6872,7.212,25.26
2021-09-06,4.9577,7.1798,25.02
2021-09-07,5.5126,7.2905,25.18
2021-09-08,4.763,7.0944,24.65
2021-09-09,4.6889,7.3349,25.32
2021-09-10,4.981,7.3212,25.9
2021-09-11,4.1273,7.1326,24.86
2021-09-12,4.2374,7.1654,24.52
2021-09-13,5.2562,7.2984,25.3
2021-09-14,4.7378,7.2794,24.89
2021-09-15,5.3434,7.4318,24.62
2021-09-16,5.1329,7.3159,25.53
2021-09-17,5.4127,7.2074,26.73
2021-09-18,5.0184,7.2288,25.31
2021-09-19,5.4494,7.1832,25.56
2021-09-20,4.855,7.2365,25.31
2021-09-21,3.9586,7.1866,25.5
2021-09-22,4.5499,7.2598,24.58
2021-09-23,4.615,7.1573,24.01
2021-09-24,4.5804,7.0188,24.4
2021-09-25,4.3094,7.1136,26.12
2021-09-26,5.5843,7.3039,25.27
2021-09-27,5.4593,7.2228,25.41
2021-09-28,3.3427,7.0277,25.55
2021-09-29,4.8382,7.0483,24.3
2021-09-30,5.0518,7.1551,25.5
2021-10-01,4.9514,7.183,24.5
2021-10-02,4.5504,7.1498,24.67
2021-10-03,4.6512,7.1198,24.69
2021-10-04,5.4586,7.0764,26.25
2021-10-05,4.9238,7.0608,25.76
2021-10-06,3.0703,7.0901,25.63
2021-10-07,4.691,7.0066,25.91
2021-10-08,4.7916,7.001,25.5
2021-10-09,4.1357,6.9922,25.85
2021-10-10,4.2072,6.8899,25.57
2021-10-11,4.6891,7.0562,26.01
2021-10-12,4.0246,7.0015,24.9
2021-10-13,5.483,6.9398,25.2
2021-10-14,4.956,6.8753,26.38
2021-10-15,5.1768,6.9804,26.18
2021-10-16,4.3843,6.8369,25.22
2021-10-17,4.7734,7.0752,25.56
2021-10-18,4.3378,6.8707,24.97
2021-10-19,4.3973,6.821,25.59
2021-10-20,4.7376,7.0157,26.09
2021-10-21,4.6579,6.8647,25.29
2021-10-22,5.1158,6.8796,24.83
2021-10-23,4.4306,6.9451,25.07
2021-10-24,5.2529,6.7982,24.8
2021-10-25,4.9318,6.7769,25.49
2021-10-26,4.9831,6.8652,25.93
2021-10-27,4.4057,6.7555,25.19
2021-10-28,4.8106,6.5724,25.88
2021-10-29,3.3941,6.8863,25.42
2021-10-30,4.9632,6.8194,25.0
2021-10-31,4.6771,6.8076,24.43
2021-11-01,3.7409,6.8393,23.82
2021-11-02,4.5082,6.9022,24.84
2021-11-03,4.4369,6.894,24.08
2021-11-04,5.3606,6.8868,25.27
2021-11-05,4.8427,6.7685,25.14
2021-11-06,4.5346,6.6617,26.1
2021-11-07,4.4419,6.6744,25.03
2021-11-08,3.9158,6.534,25.06
2021-11-09,3.8926,6.5335,25.13
2021-11-10,4.1532,6.4411,25.56
2021-11-11,4.9409,6.5806,26.43
2021-11-12,4.6514,6.6446,26.68
2021-11-13,3.5921,6.673,25.99
2021-11-14,4.3466,6.479,25.12
2021-11-15,3.6089,6.5064,25.19
2021-11-16,4.4364,6.6206,25.65
2021-11-17,4.11,6.5794,26.36
2021-11-18,4.9802,6.6854,26.36
2021-11-19,4.4299,6.534,26.18
2021-11-20,4.626,6.5095,25.88
2021-11-21,4.1882,6.4663,24.49
2021-11-22,4.2701,6.3739,24.78
2021-11-23,3.9012,6.5467,24.4
2021-11-24,3.9506,6.54,24.25
2021-11-25,3.8544,6.4416,24.94
2021-11-26,4.223,6.4222,24.49
2021-11-27,4.1621,6.2573,25.25
2021-11-28,4.2984,6.3595,25.78
2021-11-29,3.858,6.4243,25.35
2021-11-30,2.9796,6.3574,25.08
2021-12-01,4.3387,6.2309,24.79
2021-12-02,4.4239,6.4015,25.79
2021-12-03,3.589,6.2777,26.46
2021-12-04,3.2318,6.4457,25.81
2021-12-05,2.7922,6.3732,25.98
2021-12-06,3.7411,6.413,26.79
2021-12-07,3.6986,6.3382,27.06
2021-12-08,3.7207,6.1937,26.28
2021-12-09,3.9756,6.3173,26.66
2021-12-10,4.4388,6.2945,26.18
2021-12-11,3.3888,6.4469,25.28
2021-12-12,3.0564,6.4968,24.91
2021-12-13,4.8442,6.3799,25.74
2021-12-14,4.385,6.4075,25.36
2021-12-15,4.1206,6.2995,24.94
2021-12-16,3.925,6.2446,25.16
2021-12-17,3.5076,6.2347,25.64
2021-12-18,2.779,6.3326,24.93
2021-12-19,3.5102,6.3031,24.99
2021-12-20,3.0643,6.4464,24.24
2021-12-21,2.1907,6.2381,24.32
2021-12-22,4.4184,6.2278,24.47
2021-12-23,4.1071,6.2897,25.39
2021-12-24,3.6936,6.1865,25.28
2021-12-25,4.0898,6.2542,25.84
2021-12-26,3.0602,6.3202,25.72
2021-12-27,3.4325,6.2938,25.77
2021-12-28,3.2923,6.1351,25.36
2021-12-29,3.1925,6.1531,25.33
2021-12-30,3.3223,6.1735,25.72
2021-12-31,4.0265,5.9779,25.93
2022-01-01,3.5832,6.1394,25.88
2022-01-02,2.7343,6.2328,26.36
2022-01-03,4.5629,6.325,26.29
2022-01-04,5.0777,6.3434,26.24
2022-01-05,5.1317,6.4094,25.56
2022-01-06,3.396,6.1522,25.14
2022-01-07,3.5926,6.2244,24.58
2022-01-08,4.4078,6.2508,24.8
2022-01-09,4.2509,6.0725,25.4
2022-01-10,2.3386,6.3108,24.62
2022-01-11,2.8087,6.2666,24.72
2022-01-12,5.1252,6.3926,24.58
2022-01-13,4.441,6.2755,23.59
2022-01-14,5.2735,6.2902,23.91
2022-01-15,4.122,6.1526,24.74
2022-01-16,3.9365,6.2767,25.23
2022-01-17,4.253,6.1783,25.36
2022-01-18,4.091,6.1346,25.64
2022-01-19,4.3267,6.4162,25.8
2022-01-20,3.8909,6.4236,26.29
2022-01-21,3.342,6.499,25.47
2022-01-22,4.2475,6.3806,26.21
2022-01-23,4.4124,6.5441,25.78
2022-01-24,4.4225,6.5455,25.18
2022-01-25,4.063,6.323,25.26
