fecha,objetivo_t1,evento,pred_evento,pred_persistencia,pred_hurdle
2026-04-11,27.63,0,0,37.84,37.84
2026-04-12,24.95,0,0,27.63,27.63
2026-04-13,20.94,0,0,24.95,24.95
2026-04-14,66.39,1,0,20.94,20.94
2026-04-15,111.19,1,0,66.39,66.39
2026-04-16,55.44,1,1,111.19,52.79983448762102
2026-04-17,26.22,0,0,55.44,55.44
2026-04-18,36.46,0,0,26.22,26.22
2026-04-19,37.21,0,0,36.46,36.46
2026-04-20,71.04,0,0,37.21,37.21
2026-04-21,40.41,0,0,71.04,71.04
2026-04-22,49.98,0,0,40.41,40.41
2026-04-23,76.24,0,0,49.98,49.98
2026-04-24,85.45,0,0,76.24,76.24
2026-04-25,70.63,0,1,85.45,71.1524118413293
2026-04-26,31.77,1,0,70.63,70.63
2026-04-27,59.51,0,0,31.77,31.77
2026-04-28,56.02,0,0,59.51,59.51
2026-04-29,31.49,0,0,56.02,56.02
2026-04-30,31.3,0,0,31.49,31.49
2026-05-01,46.39,0,0,31.3,31.3
2026-05-02,24.47,0,0,46.39,46.39
2026-05-03,25.35,0,0,24.47,24.47
2026-05-04,19.32,0,0,25.35,25.35
2026-05-05,27.07,0,0,19.32,19.32
2026-05-06,22.23,0,0,27.07,27.07
2026-05-07,12.76,0,0,22.23,22.23
2026-05-08,20.9,0,0,12.76,12.76
2026-05-09,29.92,0,0,20.9,20.9
2026-05-10,17.42,0,0,29.92,29.92
2026-05-11,21.79,0,0,17.42,17.42
2026-05-12,13.54,0,0,21.79,21.79
2026-05-13,16.49,0,0,13.54,13.54
2026-05-14,24.64,0,0,16.49,16.49
2026-05-15,46.26,0,0,24.64,24.64
2026-05-16,13.9,0,0,46.26,46.26
2026-05-17,22.17,0,0,13.9,13.9
2026-05-18,31.83,0,0,22.17,22.17
2026-05-19,15.87,0,0,31.83,31.83
2026-05-20,22.66,0,0,15.87,15.87
2026-05-21,17.56,0,0,22.66,22.66
2026-05-22,21.96,0,0,17.56,17.56
2026-05-23,30.34,0,0,21.96,21.96
2026-05-24,18.62,0,0,30.34,30.34
2026-05-25,21.24,0,0,18.62,18.62
2026-05-26,22.38,0,0,21.24,21.24
2026-05-27,19.92,0,0,22.38,22.38
2026-05-28,13.19,0,0,19.92,19.92
2026-05-29,18.04,0,0,13.19,13.19
2026-05-30,18.73,0,0,18.04,18.04
2026-05-31,28.0,0,0,18.73,18.73
2026-06-01,10.58,0,0,28.0,28.0
2026-06-02,24.96,0,0,10.58,10.58
2026-06-03,24.96,0,0,24.96,24.96
2026-06-04,47.13,0,0,24.96,24.96
2026-06-05,31.07,0,0,47.13,47.13
2026-06-06,58.53,0,0,31.07,31.07
2026-06-07,82.71,0,0,58.53,58.53
2026-06-08,45.78,1,1,82.71,37.17049482732398
2026-06-09,40.89,0,0,45.78,45.78
2026-06-10,19.75,0,0,40.89,40.89
2026-06-11,26.44,0,0,19.75,19.75
2026-06-12,26.44,0,0,26.44,26.44
2026-06-13,43.41,0,0,26.44,26.44
2026-06-14,17.39,0,0,43.41,43.41
2026-06-15,16.06,0,0,17.39,17.39
2026-06-16,19.75,0,0,16.06,16.06
2026-06-17,17.33,0,0,19.75,19.75
2026-06-18,62.8,1,0,17.33,17.33
2026-06-19,37.02,0,0,62.8,62.8
2026-06-20,79.39,1,0,37.02,37.02
2026-06-21,37.41,1,0,79.39,79.39
2026-06-22,83.0,1,0,37.41,37.41
2026-06-23,21.7,1,0,83.0,83.0
2026-06-24,40.52,0,0,21.7,21.7
2026-06-25,42.87,0,0,40.52,40.52
2026-06-26,40.5,0,0,42.87,42.87
2026-06-27,25.42,0,0,40.5,40.5
2026-06-28,17.45,0,0,25.42,25.42
2026-06-29,17.65,0,0,17.45,17.45
2026-06-30,11.76,0,0,17.65,17.65
2026-07-01,12.88,0,0,11.76,11.76
2026-07-02,11.74,0,0,12.88,12.88
2026-07-03,10.21,0,0,11.74,11.74
2026-07-04,14.09,0,0,10.21,10.21
2026-07-05,34.22,0,0,14.09,14.09
2026-07-06,12.69,0,0,34.22,34.22
2026-07-07,10.76,0,0,12.69,12.69
2026-07-08,17.6,0,0,10.76,10.76
2026-07-09,11.63,0,0,17.6,17.6
2026-07-10,13.9,0,0,11.63,11.63
2026-07-11,18.51,0,0,13.9,13.9
2026-07-12,13.72,0,0,18.51,18.51
2026-07-13,16.35,0,0,13.72,13.72
2026-07-14,9.14,0,0,16.35,16.35
2026-07-15,15.52,0,0,9.14,9.14
2026-07-16,8.91,0,0,15.52,15.52
2026-07-17,8.66,0,0,8.91,8.91
2026-07-18,10.83,0,0,8.66,8.66
2026-07-19,22.91,0,0,10.83,10.83
2026-07-20,19.54,0,0,22.91,22.91
2026-07-21,10.06,0,0,19.54,19.54
2026-07-22,48.66,1,0,10.06,10.06
2026-07-23,26.57,0,0,48.66,48.66
2026-07-24,15.09,0,0,26.57,26.57
2026-07-25,29.19,0,0,15.09,15.09
2026-07-26,21.22,0,0,29.19,29.19
2026-07-27,6.99,0,0,21.22,21.22
2026-07-28,30.98,0,0,6.99,6.99
2026-07-29,10.97,0,0,30.98,30.98
2026-07-30,9.99,0,0,10.97,10.97
2026-07-31,9.23,0,0,9.99,9.99
2026-08-01,15.97,0,0,9.23,9.23
2026-08-02,9.69,0,0,15.97,15.97
2026-08-03,15.55,0,0,9.69,9.69
2026-08-04,19.84,0,0,15.55,15.55
2026-08-05,16.38,0,0,19.84,19.84
2026-08-06,15.89,0,0,16.38,16.38
2026-08-07,16.78,0,0,15.89,15.89
2026-08-08,34.32,0,0,16.78,16.78
2026-08-09,13.05,0,0,34.32,34.32
2026-08-10,17.68,0,0,13.05,13.05
2026-08-11,16.52,0,0,17.68,17.68
2026-08-12,15.84,0,0,16.52,16.52
2026-08-13,10.35,0,0,15.84,15.84
2026-08-14,16.87,0,0,10.35,10.35
2026-08-15,35.35,0,0,16.87,16.87
2026-08-16,47.7,0,0,35.35,35.35
2026-08-17,14.72,0,0,47.7,47.7
2026-08-18,26.61,0,0,14.72,14.72
2026-08-19,10.29,0,0,26.61,26.61
2026-08-20,16.06,0,0,10.29,10.29
2026-08-21,12.24,0,0,16.06,16.06
2026-08-22,13.69,0,0,12.24,12.24
2026-08-23,21.26,0,0,13.69,13.69
2026-08-24,9.43,0,0,21.26,21.26
2026-08-25,14.14,0,0,9.43,9.43
2026-08-26,13.9,0,0,14.14,14.14
2026-08-27,36.56,0,0,13.9,13.9
2026-08-28,48.95,0,0,36.56,36.56
2026-08-29,33.49,0,0,48.95,48.95
2026-08-30,16.81,0,0,33.49,33.49
