fecha,allsky_sfc_sw_dwn,clrsky_sfc_sw_dwn,t2m
2019-08-16,2.9796,6.1622,20.2
2019-08-17,4.8725,7.1741,19.33
2019-08-18,6.3422,7.1921,21.36
2019-08-19,5.7276,7.2787,21.86
2019-08-20,6.6214,7.4246,21.67
2019-08-21,6.2779,7.518,22.0
2019-08-22,5.9803,7.5478,22.22
2019-08-23,5.0321,7.3908,22.38
2019-08-24,6.204,7.3973,21.72
2019-08-25,6.4262,7.3457,21.91
2019-08-26,6.3389,7.4086,22.44
2019-08-27,6.9542,7.4261,23.13
2019-08-28,3.4858,7.3546,23.32
2019-08-29,6.9929,7.5821,22.32
2019-08-30,6.3518,7.5269,22.55
2019-08-31,4.8151,7.3056,22.56
2019-09-01,6.0118,7.3733,22.06
2019-09-02,4.453,7.2442,22.03
2019-09-03,7.1815,7.5391,22.46
2019-09-04,5.2207,7.5422,22.92
2019-09-05,5.7202,7.4182,22.31
2019-09-06,4.0879,7.5002,22.12
2019-09-07,6.0629,7.5744,22.72
2019-09-08,5.3657,7.301,22.39
2019-09-09,6.0274,7.4767,23.77
2019-09-10,5.958,7.3798,23.93
2019-09-11,5.3899,7.4693,23.29
2019-09-12,5.9873,7.5055,22.62
2019-09-13,5.7792,7.0438,22.61
2019-09-14,4.7122,7.2886,22.69
2019-09-15,5.3959,7.2518,22.41
2019-09-16,4.8362,7.2854,21.6
2019-09-17,4.6788,7.2571,21.11
2019-09-18,3.4207,7.1498,19.46
2019-09-19,3.9888,7.1076,19.09
2019-09-20,4.271,7.255,19.71
2019-09-21,4.3505,7.4443,20.34
2019-09-22,5.6546,7.3805,20.31
2019-09-23,4.9219,7.4758,19.8
2019-09-24,4.961,7.4191,19.85
2019-09-25,5.3676,7.4225,20.77
2019-09-26,4.5266,7.2372,20.42
2019-09-27,5.9479,7.4515,21.36
2019-09-28,6.0247,7.5744,20.9
2019-09-29,4.625,7.368,19.9
2019-09-30,4.8427,7.343,20.04
2019-10-01,5.8375,7.397,20.97
2019-10-02,4.0406,7.4532,20.38
2019-10-03,3.5371,7.4978,19.96
2019-10-04,5.9405,7.3183,20.75
2019-10-05,5.1223,7.4196,20.09
2019-10-06,4.7954,7.3733,19.61
2019-10-07,5.9803,7.4899,20.24
2019-10-08,4.4388,7.3126,20.8
2019-10-09,5.5812,7.1914,20.38
2019-10-10,4.0409,7.0682,20.05
2019-10-11,3.7486,7.231,19.6
2019-10-12,4.9584,7.224,19.68
2019-10-13,4.8425,7.2101,20.07
2019-10-14,4.5262,7.2319,19.48
2019-10-15,5.0887,7.2002,19.99
2019-10-16,4.8583,7.2233,20.07
2019-10-17,5.3342,7.211,20.39
2019-10-18,4.9841,7.1842,19.41
2019-10-19,4.1854,7.2691,18.87
2019-10-20,4.615,7.0942,19.43
2019-10-21,3.4548,7.1585,19.23
2019-10-22,4.7122,7.1909,18.67
2019-10-23,4.9399,7.0994,19.2
2019-10-24,4.0942,7.1966,19.63
2019-10-25,4.5394,7.0555,20.42
2019-10-26,5.2478,7.092,20.18
2019-10-27,4.739,6.9934,19.63
2019-10-28,5.7281,6.8933,21.07
2019-10-29,5.647,7.0051,20.76
2019-10-30,5.4192,7.0968,20.11
2019-10-31,5.0808,6.9622,20.27
2019-11-01,4.7758,6.7814,19.59
2019-11-02,4.8432,6.882,20.07
2019-11-03,4.2689,6.9492,20.46
2019-11-04,5.3726,7.0051,20.86
2019-11-05,3.6643,6.9653,20.89
2019-11-06,5.4598,7.0258,20.69
2019-11-07,5.6602,6.9586,21.11
2019-11-08,4.6781,6.8208,21.74
2019-11-09,1.9877,6.9458,19.93
2019-11-10,4.2785,6.6835,20.24
2019-11-11,5.0642,6.7289,20.03
2019-11-12,3.0144,6.8743,19.61
2019-11-13,3.1202,6.8294,19.43
2019-11-14,3.689,6.8266,19.02
2019-11-15,4.146,6.7699,19.79
2019-11-16,4.8775,6.8506,20.06
2019-11-17,4.1335,6.8662,20.03
2019-11-18,4.6498,6.9026,20.12
2019-11-19,4.278,6.7637,19.98
2019-11-20,4.5101,6.7051,19.93
2019-11-21,4.9241,6.6245,19.24
2019-11-22,4.8432,6.5501,19.71
2019-11-23,4.8386,6.6559,19.79
2019-11-24,4.6104,6.4985,20.31
2019-11-25,5.0002,6.5664,20.95
2019-11-26,5.1257,6.5282,21.67
2019-11-27,5.221,6.6377,21.79
2019-11-28,4.3138,6.6562,21.42
2019-11-29,3.7858,6.7001,20.0
2019-11-30,4.5271,6.7058,19.99
2019-12-01,5.9069,6.7373,20.65
2019-12-02,5.2781,6.5345,21.59
2019-12-03,4.0219,6.4706,20.42
2019-12-04,5.1406,6.5767,20.31
2019-12-05,5.4142,6.619,20.85
2019-12-06,4.9639,6.6331,20.29
2019-12-07,3.8628,6.6437,20.71
2019-12-08,4.2202,6.5234,20.23
2019-12-09,5.7869,6.5659,20.12
2019-12-10,4.506,6.3972,20.5
2019-12-11,4.4748,6.4087,20.22
2019-12-12,4.6339,6.4723,19.36
2019-12-13,3.6187,6.553,18.47
2019-12-14,3.3552,6.4985,19.06
2019-12-15,3.7699,6.33,19.97
2019-12-16,4.6841,6.3511,21.11
2019-12-17,4.2019,6.4097,20.32
2019-12-18,3.9641,6.3499,20.09
2019-12-19,4.9231,6.5266,21.11
2019-12-20,4.9368,6.5297,20.83
2019-12-21,4.5432,6.3514,21.29
2019-12-22,4.1011,6.4368,20.81
2019-12-23,4.5,6.5393,21.45
2019-12-24,5.5764,6.4973,21.97
2019-12-25,3.9482,6.3922,20.57
2019-12-26,5.3683,6.3943,21.55
2019-12-27,2.8702,6.3953,21.69
2019-12-28,4.8151,6.4306,21.1
2019-12-29,4.351,6.4992,21.53
2019-12-30,2.8109,6.4049,20.1
2019-12-31,3.089,6.3096,19.78
2020-01-01,3.9991,6.5155,20.29
2020-01-02,5.209,6.5544,20.53
2020-01-03,6.013,6.7046,20.55
2020-01-04,6.0559,6.6002,20.43
2020-01-05,5.6414,6.4704,20.1
2020-01-06,5.7586,6.631,20.01
2020-01-07,6.4198,6.7241,20.12
2020-01-08,6.1152,6.7558,19.86
2020-01-09,6.6154,6.8825,20.28
2020-01-10,6.6182,6.852,19.98
2020-01-11,6.5652,6.9062,19.91
2020-01-12,6.0166,6.8419,20.75
2020-01-13,6.2402,6.8011,20.99
2020-01-14,5.6477,6.7015,20.81
2020-01-15,4.1578,6.6564,21.0
2020-01-16,5.9071,6.6991,21.63
2020-01-17,5.6741,6.7301,22.45
2020-01-18,5.5303,6.5707,22.92
2020-01-19,5.285,6.5482,22.51
2020-01-20,2.7554,6.6768,20.94
2020-01-21,4.7004,6.5899,20.21
2020-01-22,3.1042,6.5772,19.5
2020-01-23,4.2775,6.1903,20.43
2020-01-24,4.0147,6.3763,20.36
2020-01-25,5.4586,6.4426,20.66
2020-01-26,4.8907,6.7006,20.6
2020-01-27,5.147,6.6718,19.97
2020-01-28,4.369,6.762,20.2
2020-01-29,5.4965,6.8158,20.6
2020-01-30,5.8214,6.8762,20.45
2020-01-31,5.7619,6.7483,21.46
2020-02-01,5.9472,6.6742,21.96
2020-02-02,4.295,6.8309,20.22
2020-02-03,6.0456,6.7068,21.37
2020-02-04,6.4454,7.1162,21.76
2020-02-05,6.5378,7.2446,21.38
2020-02-06,6.7711,7.1448,21.56
2020-02-07,5.6599,7.0709,21.15
2020-02-08,5.6549,6.8515,20.39
2020-02-09,6.0422,6.9271,20.6
2020-02-10,6.7958,7.0802,21.36
2020-02-11,6.4332,7.1191,22.61
2020-02-12,5.4718,6.7867,22.65
2020-02-13,5.5171,7.0099,22.45
2020-02-14,4.7266,6.889,20.98
2020-02-15,4.2588,6.9283,21.51
2020-02-16,5.6743,7.123,23.11
2020-02-17,5.7655,7.2127,23.63
2020-02-18,7.1777,7.2946,24.56
2020-02-19,6.4121,7.1856,24.59
2020-02-20,5.4955,7.009,23.31
2020-02-21,4.7621,6.7726,22.16
2020-02-22,3.7795,6.6434,20.94
2020-02-23,4.2521,6.6636,20.64
2020-02-24,4.1885,6.589,21.31
2020-02-25,5.5034,7.0481,21.4
2020-02-26,5.0918,6.7514,20.1
2020-02-27,5.1876,7.031,21.23
2020-02-28,5.4583,6.8762,21.15
2020-02-29,4.759,6.9252,21.57
2020-03-01,4.5725,6.9451,20.76
2020-03-02,4.979,7.0764,22.15
2020-03-03,5.16,7.0157,22.71
2020-03-04,4.8816,7.1957,22.2
2020-03-05,6.6895,7.2886,23.28
2020-03-06,6.1433,7.32,23.0
2020-03-07,4.9411,6.6278,22.55
2020-03-08,4.0538,6.3031,21.64
2020-03-09,4.5773,6.5998,22.11
2020-03-10,3.5633,6.4997,22.52
2020-03-11,3.793,6.7459,20.74
2020-03-12,4.4045,6.8801,21.52
2020-03-13,4.212,6.8786,21.29
2020-03-14,4.3382,7.0778,20.96
2020-03-15,5.0062,6.6636,21.52
2020-03-16,5.7722,6.9122,21.9
2020-03-17,6.1654,6.9262,21.97
2020-03-18,5.3542,6.623,21.72
2020-03-19,4.435,6.1267,21.4
2020-03-20,2.6172,5.609,20.27
2020-03-21,4.5146,6.9293,19.84
2020-03-22,6.0744,7.0949,20.84
2020-03-23,5.088,6.6233,21.49
2020-03-24,3.4958,5.634,21.8
2020-03-25,5.3957,6.5777,21.92
2020-03-26,5.1036,6.7147,21.95
2020-03-27,5.5618,6.7301,22.14
2020-03-28,5.7578,6.9401,21.86
2020-03-29,4.1126,6.5383,21.1
2020-03-30,4.505,6.486,21.82
2020-03-31,4.3692,6.7032,20.98
2020-04-01,3.3038,6.9581,20.25
2020-04-02,5.4329,6.7898,22.34
2020-04-03,5.213,6.8724,22.39
2020-04-04,5.0825,7.0726,22.27
2020-04-05,4.6982,7.3994,21.75
2020-04-06,3.785,7.1827,21.83
2020-04-07,5.5826,7.2725,22.61
2020-04-08,5.3335,7.2046,23.04
2020-04-09,4.7815,7.3462,21.91
2020-04-10,4.0762,7.2302,21.85
2020-04-11,4.2408,6.9204,20.98
2020-04-12,4.2163,7.158,22.17
2020-04-13,4.2031,7.4455,22.17
2020-04-14,3.8393,6.8455,21.31
2020-04-15,5.2786,7.0925,20.54
2020-04-16,5.2918,7.0123,21.2
2020-04-17,4.7942,6.865,21.11
2020-04-18,3.3521,6.9432,20.24
2020-04-19,4.5298,6.9816,21.02
2020-04-20,5.2728,7.2674,21.44
2020-04-21,3.3382,7.2938,20.12
2020-04-22,5.1367,7.1407,20.11
2020-04-23,4.3594,6.9072,20.58
2020-04-24,4.2108,7.4666,21.24
2020-04-25,5.22,7.3445,21.35
2020-04-26,5.9328,7.4105,21.69
2020-04-27,5.1487,7.2202,21.64
2020-04-28,6.1166,7.2115,22.13
2020-04-29,4.5583,7.0058,21.75
2020-04-30,4.4654,7.0474,21.34
2020-05-01,4.0284,7.1527,21.44
2020-05-02,5.1115,6.954,22.68
2020-05-03,4.7957,7.212,22.77
2020-05-04,5.9129,7.3548,21.51
2020-05-05,6.5659,7.4498,22.77
2020-05-06,5.819,7.4254,22.57
2020-05-07,4.9678,7.4047,22.37
2020-05-08,5.7024,7.2403,23.77
2020-05-09,6.3962,7.2242,24.0
2020-05-10,6.0449,7.3812,22.81
2020-05-11,3.234,7.1472,22.44
2020-05-12,4.4597,6.9504,21.79
2020-05-13,3.8018,6.923,21.04
2020-05-14,5.7276,7.2761,22.17
2020-05-15,5.2877,7.3817,22.24
2020-05-16,5.9635,7.3735,22.92
2020-05-17,4.6932,7.0255,21.98
2020-05-18,6.157,7.363,22.24
2020-05-19,2.8452,7.2026,21.07
2020-05-20,7.0176,7.4021,22.76
2020-05-21,6.1898,7.3807,23.27
2020-05-22,4.902,7.3217,23.01
2020-05-23,6.1195,7.3721,23.31
2020-05-24,6.0454,7.2804,23.55
2020-05-25,5.2466,7.2262,22.4
2020-05-26,5.9604,7.1801,22.69
2020-05-27,4.3087,7.079,21.45
2020-05-28,3.1435,7.1434,20.39
2020-05-29,3.8518,7.278,20.28
2020-05-30,2.7223,7.2816,19.91
2020-05-31,4.0042,7.1683,20.2
2020-06-01,5.2814,7.3406,19.57
2020-06-02,3.773,7.1542,21.26
2020-06-03,2.0064,7.2156,20.55
2020-06-04,6.4987,7.3075,21.38
2020-06-05,4.6678,7.067,22.03
2020-06-06,3.8654,7.0279,21.27
2020-06-07,6.2671,7.3498,22.16
2020-06-08,6.1351,7.2948,22.12
2020-06-09,4.9037,7.1477,21.87
2020-06-10,3.0778,7.2014,19.89
2020-06-11,4.7712,7.1484,20.31
2020-06-12,4.0507,7.2869,19.64
2020-06-13,5.8349,7.1791,21.08
2020-06-14,5.2973,7.0363,20.05
2020-06-15,4.7294,6.887,20.64
2020-06-16,5.4552,7.043,21.22
2020-06-17,2.8495,7.1621,22.18
2020-06-18,5.1907,7.1813,21.18
2020-06-19,5.3141,7.1016,20.66
2020-06-20,5.1811,6.8923,21.49
2020-06-21,5.88,7.0946,21.69
2020-06-22,5.6854,6.8527,21.85
2020-06-23,5.682,6.9931,21.48
2020-06-24,5.0054,6.7728,21.37
2020-06-25,5.4919,6.9499,22.28
2020-06-26,5.1768,7.1374,21.38
2020-06-27,4.8828,6.9941,21.79
2020-06-28,4.1198,7.1611,20.9
2020-06-29,5.7077,7.1002,21.26
2020-06-30,5.4226,7.2322,21.18
2020-07-01,5.2404,7.1206,20.41
2020-07-02,5.0789,7.1628,20.1
2020-07-03,5.3018,7.2876,20.64
2020-07-04,4.3219,6.8957,20.14
2020-07-05,3.5506,7.0426,20.03
2020-07-06,5.5104,7.1333,20.62
2020-07-07,4.8007,7.1354,20.42
2020-07-08,5.3594,7.2564,20.56
2020-07-09,6.1853,7.3438,20.07
2020-07-10,4.7832,7.1328,19.34
2020-07-11,4.4671,7.0454,19.59
2020-07-12,4.4686,7.2257,19.44
2020-07-13,6.03,7.3212,20.45
2020-07-14,6.191,7.3313,20.7
2020-07-15,5.0993,7.224,20.79
2020-07-16,5.7125,7.2934,20.45
2020-07-17,6.7066,7.3198,21.16
2020-07-18,6.4834,7.3531,21.36
2020-07-19,6.4481,7.2821,20.88
2020-07-20,4.7815,7.0462,21.03
2020-07-21,5.0038,7.0085,20.69
2020-07-22,4.2684,7.0426,19.46
2020-07-23,3.6348,7.0764,20.43
2020-07-24,5.0345,7.0889,19.76
2020-07-25,4.8156,7.2026,19.67
2020-07-26,5.172,7.2785,19.26
2020-07-27,5.5834,7.3613,20.18
2020-07-28,5.9378,7.2338,20.57
2020-07-29,6.0254,7.3548,21.1
2020-07-30,5.6074,7.4796,21.12
2020-07-31,6.1682,7.4045,21.41
2020-08-01,6.3828,7.4306,21.11
2020-08-02,6.864,7.3745,21.35
2020-08-03,6.1982,7.3658,21.71
2020-08-04,6.0142,7.128,20.87
2020-08-05,5.2781,6.9756,21.55
2020-08-06,5.1926,6.9989,21.66
2020-08-07,5.617,7.2017,21.84
2020-08-08,6.2952,7.1983,22.62
2020-08-09,5.9825,7.2029,22.51
2020-08-10,5.1259,6.8868,22.05
2020-08-11,5.1612,7.0258,21.09
2020-08-12,6.2028,7.1863,22.0
2020-08-13,4.9783,7.2878,21.06
2020-08-14,4.9603,7.1803,21.47
2020-08-15,5.3107,7.2497,20.91
2020-08-16,4.1405,7.3529,20.37
2020-08-17,4.4822,7.2449,20.39
2020-08-18,5.1778,7.2917,20.72
2020-08-19,4.0754,7.4671,20.98
2020-08-20,5.5661,7.4674,21.27
2020-08-21,4.7009,7.4388,20.41
2020-08-22,3.708,7.5187,20.28
2020-08-23,4.6325,7.4722,18.79
2020-08-24,5.0138,7.4863,20.15
2020-08-25,4.0644,7.4035,19.25
2020-08-26,4.2506,7.4225,19.58
2020-08-27,4.4849,7.4354,20.13
2020-08-28,5.7523,7.4597,20.6
2020-08-29,5.2126,7.5218,20.64
2020-08-30,4.1342,7.392,18.78
2020-08-31,5.8704,7.4914,20.39
2020-09-01,5.5663,7.542,20.44
2020-09-02,4.039,7.5338,18.62
2020-09-03,5.34,7.5298,20.06
2020-09-04,5.3028,7.579,20.28
2020-09-05,7.2461,7.6654,21.38
2020-09-06,5.8541,7.5593,20.15
2020-09-07,4.6373,7.5485,20.72
2020-09-08,3.966,7.5725,19.68
2020-09-09,5.0086,7.487,20.49
2020-09-10,6.3967,7.6313,20.46
2020-09-11,5.3705,7.4882,21.15
2020-09-12,5.1439,7.2374,20.39
2020-09-13,6.0816,7.4292,21.44
2020-09-14,6.4855,7.5756,21.91
2020-09-15,5.0321,7.6046,21.07
2020-09-16,5.3962,7.7002,20.82
2020-09-17,5.0513,7.5802,20.31
2020-09-18,4.7362,7.62,20.23
2020-09-19,5.3813,7.6457,20.77
2020-09-20,4.9798,7.5209,20.43
2020-09-21,5.077,7.5007,20.56
2020-09-22,7.1731,7.6075,21.4
2020-09-23,5.2392,7.5852,20.69
2020-09-24,5.8339,7.4592,21.08
2020-09-25,5.933,7.4978,20.81
2020-09-26,4.7246,7.537,20.28
2020-09-27,5.2202,7.5554,19.4
2020-09-28,5.7737,7.4789,20.46
2020-09-29,5.1922,7.4887,21.06
2020-09-30,5.4775,7.4407,20.85
2020-10-01,5.8946,7.3483,20.93
2020-10-02,5.16,7.5218,20.62
2020-10-03,4.5842,7.4388,20.86
2020-10-04,4.8912,7.4474,20.3
2020-10-05,5.4149,7.445,21.37
2020-10-06,4.8034,7.2746,20.59
2020-10-07,4.5574,7.4357,21.61
2020-10-08,5.3062,7.2991,21.78
2020-10-09,5.3434,7.2946,21.58
2020-10-10,6.7279,7.4542,21.57
2020-10-11,6.2062,7.4477,21.74
2020-10-12,5.4566,7.3176,20.74
2020-10-13,4.7467,7.3186,19.75
2020-10-14,5.147,7.2022,21.12
2020-10-15,5.5579,7.3385,21.01
2020-10-16,5.2301,7.3289,21.01
2020-10-17,4.8463,7.1844,21.96
2020-10-18,4.932,7.091,20.27
2020-10-19,3.2815,7.1897,20.23
2020-10-20,4.7438,7.1424,20.34
2020-10-21,5.1199,7.0889,20.88
2020-10-22,4.8698,6.991,20.73
2020-10-23,5.3844,7.1131,21.44
2020-10-24,3.7922,7.1566,20.51
2020-10-25,4.4794,7.0217,20.5
2020-10-26,5.1883,7.1189,21.11
2020-10-27,4.9598,7.0637,20.55
2020-10-28,4.2979,7.105,19.56
2020-10-29,4.8494,7.0898,19.67
2020-10-30,4.1309,7.1306,20.7
2020-10-31,4.2036,7.0241,20.37
2020-11-01,4.3824,7.1071,20.5
2020-11-02,5.5574,7.1945,21.3
2020-11-03,4.5163,7.2163,20.33
2020-11-04,4.3145,7.1102,20.85
2020-11-05,3.768,6.9326,19.99
2020-11-06,3.2712,6.7997,20.65
2020-11-07,5.4667,6.7877,20.33
2020-11-08,4.3692,6.8534,21.04
2020-11-09,2.9374,6.8227,20.86
2020-11-10,4.157,6.4346,19.51
2020-11-11,3.3953,6.9209,19.39
2020-11-12,4.0142,6.9182,20.42
2020-11-13,4.565,6.8407,20.26
2020-11-14,4.0104,6.9355,20.76
2020-11-15,5.1636,6.785,19.7
2020-11-16,4.632,6.6823,20.43
2020-11-17,3.6598,6.4675,19.39
2020-11-18,4.3013,6.7049,20.03
2020-11-19,4.728,6.7865,20.48
2020-11-20,4.5329,6.755,19.91
2020-11-21,4.937,6.8098,20.01
2020-11-22,5.3743,6.8244,20.79
2020-11-23,5.4077,6.7867,20.67
2020-11-24,4.7599,6.7358,20.49
2020-11-25,4.7369,6.6612,20.1
2020-11-26,4.2929,6.3302,21.03
2020-11-27,4.0286,6.3562,20.12
2020-11-28,4.8802,6.5611,20.72
2020-11-29,5.7341,6.7267,20.81
2020-11-30,3.9818,6.6391,21.13
2020-12-01,4.5948,6.6636,20.59
2020-12-02,4.3282,6.6977,20.82
2020-12-03,5.005,6.6384,20.35
2020-12-04,5.4079,6.7207,20.97
2020-12-05,4.9001,6.6902,21.55
2020-12-06,5.0498,6.63,20.91
2020-12-07,4.0697,6.5078,21.59
2020-12-08,4.8055,6.5858,21.27
2020-12-09,4.4347,6.4872,19.67
2020-12-10,5.6186,6.6571,20.35
2020-12-11,5.3239,6.672,20.01
2020-12-12,4.4467,6.5942,20.74
2020-12-13,5.3402,6.7246,21.06
2020-12-14,5.1144,6.6715,21.54
2020-12-15,4.5502,6.5532,21.63
2020-12-16,4.8259,6.5026,21.82
2020-12-17,4.4119,6.3626,21.86
2020-12-18,3.972,6.5916,21.99
2020-12-19,4.8782,6.7025,22.73
2020-12-20,4.475,6.6511,22.55
2020-12-21,4.7045,6.5983,22.31
2020-12-22,4.4993,6.5405,22.25
2020-12-23,5.3129,6.5165,22.59
2020-12-24,4.8266,6.5011,22.48
2020-12-25,4.3082,6.552,21.86
2020-12-26,4.2094,6.4913,20.92
2020-12-27,3.6665,6.6017,19.39
2020-12-28,5.0078,6.5446,20.82
2020-12-29,5.1305,6.511,20.49
2020-12-30,4.7894,6.4498,20.52
2020-12-31,5.2618,6.4529,20.58
2021-01-01,4.7076,6.7241,20.44
2021-01-02,4.961,6.521,21.01
2021-01-03,5.0114,6.713,20.99
2021-01-04,5.8174,6.7944,20.71
2021-01-05,5.3489,6.8196,19.61
2021-01-06,5.0167,6.6826,19.05
2021-01-07,4.7834,6.552,20.54
2021-01-08,3.0401,6.4385,20.37
2021-01-09,4.4323,6.5388,20.93
2021-01-10,5.647,6.6408,21.37
2021-01-11,4.7412,6.5225,21.21
2021-01-12,5.5867,6.8335,21.61
2021-01-13,5.9412,6.7039,22.18
2021-01-14,5.6858,6.8575,22.25
2021-01-15,5.73,6.8983,21.41
2021-01-16,5.8514,6.8846,21.47
2021-01-17,6.3634,6.9139,21.41
2021-01-18,5.9107,6.7699,21.34
2021-01-19,6.3374,6.954,21.43
2021-01-20,5.6959,6.967,21.88
2021-01-21,4.9678,6.7224,22.08
2021-01-22,5.4374,6.8508,22.51
2021-01-23,4.578,6.8021,21.58
2021-01-24,5.2152,6.7949,22.24
2021-01-25,5.4559,6.852,22.7
2021-01-26,4.1038,6.8196,21.79
2021-01-27,5.8092,6.9722,21.61
2021-01-28,4.9123,6.9797,21.69
2021-01-29,5.7864,6.8911,21.15
2021-01-30,6.4138,7.0486,22.29
2021-01-31,6.3881,7.1186,23.06
2021-02-01,5.041,6.7985,22.08
2021-02-02,5.7118,7.0848,20.97
2021-02-03,5.0069,7.0322,21.81
2021-02-04,5.7991,6.9629,22.72
2021-02-05,4.501,7.0495,21.98
2021-02-06,5.2678,6.7726,20.98
2021-02-07,5.1516,6.9156,22.41
2021-02-08,4.3198,7.0066,21.58
2021-02-09,3.8047,6.918,22.52
2021-02-10,4.7527,6.797,21.46
2021-02-11,5.0554,7.0387,21.97
2021-02-12,3.2798,7.0493,20.99
2021-02-13,4.1518,6.9665,21.63
2021-02-14,4.0697,6.8275,20.57
2021-02-15,5.52,7.0733,22.61
2021-02-16,5.4101,7.0274,20.16
2021-02-17,4.793,6.8626,20.41
2021-02-18,3.6106,7.1448,20.67
2021-02-19,3.7481,7.0214,20.14
2021-02-20,4.4114,7.098,20.96
2021-02-21,4.0313,7.1071,21.06
2021-02-22,4.3766,7.0908,21.81
2021-02-23,3.9022,7.1431,22.01
2021-02-24,5.4578,7.1292,22.86
2021-02-25,5.0542,7.1069,23.71
2021-02-26,5.0938,7.2559,23.59
2021-02-27,4.4818,7.3586,21.59
2021-02-28,4.6327,7.277,22.4
2021-03-01,5.4043,7.3882,22.17
2021-03-02,5.0998,7.271,21.38
2021-03-03,4.1477,7.1486,21.26
2021-03-04,3.8942,6.9336,20.96
2021-03-05,3.9974,7.0008,21.45
2021-03-06,3.9254,6.9329,22.53
2021-03-07,3.8141,6.9612,22.07
2021-03-08,3.9024,7.218,22.06
2021-03-09,4.6217,7.4786,21.53
2021-03-10,3.6708,7.3296,20.82
2021-03-11,3.2532,7.1066,20.1
2021-03-12,2.461,7.3198,20.54
2021-03-13,3.7205,7.2007,20.98
2021-03-14,4.1242,7.0841,20.05
2021-03-15,4.506,7.1546,20.75
2021-03-16,4.8144,7.3099,21.69
2021-03-17,4.8108,7.3253,21.34
2021-03-18,4.4323,7.3488,20.38
2021-03-19,4.8646,7.4974,20.58
2021-03-20,4.5259,7.4638,20.81
2021-03-21,5.4029,7.4714,21.86
2021-03-22,3.0026,7.3726,21.03
2021-03-23,3.6406,7.2619,21.84
2021-03-24,4.447,7.3097,21.94
2021-03-25,5.107,7.4858,22.24
2021-03-26,4.4136,7.4491,22.67
2021-03-27,5.251,7.47,21.26
2021-03-28,4.1537,7.5775,23.06
2021-03-29,4.0493,7.5533,23.27
2021-03-30,6.2366,7.506,23.74
2021-03-31,5.5174,7.4383,23.81
2021-04-01,3.2479,7.5,22.92
2021-04-02,4.2492,7.4827,21.57
2021-04-03,5.1408,7.5262,24.15
2021-04-04,5.0654,7.4477,22.84
2021-04-05,4.8698,7.41,23.89
2021-04-06,4.8274,7.4258,22.17
2021-04-07,5.0033,7.3721,23.82
2021-04-08,5.1886,7.4311,22.69
2021-04-09,3.8078,7.405,20.7
2021-04-10,4.9918,7.4359,23.12
2021-04-11,6.1392,7.5146,22.49
2021-04-12,4.331,7.4578,22.08
2021-04-13,6.3934,7.5533,23.96
2021-04-14,4.3541,7.4016,22.14
2021-04-15,4.3942,7.2948,23.02
2021-04-16,4.8437,7.523,21.5
2021-04-17,5.5738,7.5972,21.51
2021-04-18,5.01,7.2314,19.99
2021-04-19,6.0317,7.3733,21.41
2021-04-20,6.0578,7.5408,20.67
2021-04-21,5.2913,7.529,21.09
2021-04-22,5.9736,7.4971,21.71
2021-04-23,3.8414,7.3649,22.4
2021-04-24,5.095,7.3253,22.3
2021-04-25,5.4396,7.3858,21.54
2021-04-26,4.9294,7.5115,21.88
2021-04-27,1.9882,7.459,20.9
2021-04-28,3.4186,7.3517,20.18
2021-04-29,3.66,7.3481,20.44
2021-04-30,3.7742,7.4088,20.89
2021-05-01,3.798,7.4863,21.31
2021-05-02,4.4556,7.4462,20.4
2021-05-03,4.3286,7.4256,20.83
2021-05-04,5.2169,7.4215,21.52
2021-05-05,4.1861,7.309,21.11
2021-05-06,4.8204,7.2905,20.5
2021-05-07,5.2498,7.4134,20.91
2021-05-08,4.7928,7.2869,21.56
2021-05-09,5.2711,7.2696,22.96
2021-05-10,4.1119,7.1148,23.68
2021-05-11,5.9918,7.2994,23.62
2021-05-12,5.9861,7.4914,24.2
2021-05-13,6.4265,7.4246,25.15
2021-05-14,5.0088,7.374,25.24
2021-05-15,5.173,7.3562,24.71
2021-05-16,5.0316,7.3678,23.93
2021-05-17,4.9166,7.3781,22.2
2021-05-18,4.6166,7.387,23.64
2021-05-19,6.4934,7.4544,24.16
2021-05-20,5.5337,7.2758,22.64
2021-05-21,3.9271,7.3534,23.73
2021-05-22,4.9526,7.2655,24.05
2021-05-23,5.0556,7.2458,23.93
2021-05-24,4.7602,7.2228,24.38
2021-05-25,5.6594,7.0814,23.79
2021-05-26,6.0761,7.2732,24.46
2021-05-27,4.8151,7.2602,24.08
2021-05-28,3.9634,7.2194,20.33
2021-05-29,3.2861,7.2187,19.76
2021-05-30,4.7189,7.195,22.92
2021-05-31,4.5019,7.2586,22.09
2021-06-01,4.8974,7.1666,24.09
2021-06-02,5.3186,7.3066,22.42
2021-06-03,5.5034,7.177,23.15
2021-06-04,5.3294,7.1107,23.64
2021-06-05,4.0968,7.0582,21.58
2021-06-06,4.7287,7.0063,21.85
2021-06-07,3.8587,7.1045,21.85
2021-06-08,3.9653,7.0452,20.93
2021-06-09,2.6155,7.0286,21.02
2021-06-10,4.0951,6.9468,22.11
2021-06-11,5.3278,7.0694,23.09
2021-06-12,4.9114,6.9226,20.98
2021-06-13,3.6646,6.899,22.01
2021-06-14,4.0601,6.923,20.46
2021-06-15,4.7064,7.0894,22.06
2021-06-16,5.3522,7.1498,22.79
2021-06-17,5.2994,6.9782,23.1
